27
200
******
2,0.3333333333333333
6,0.1111111111111111
8,0.18518518518518517
20,0.14814814814814814
22,0.14814814814814814
23,0.2222222222222222
24,0.1111111111111111
30,0.3333333333333333
31,0.2222222222222222
35,0.3333333333333333
37,0.14814814814814814
39,0.25925925925925924
44,0.1111111111111111
47,0.1111111111111111
48,0.2222222222222222
49,0.14814814814814814
51,0.14814814814814814
55,0.18518518518518517
57,0.25925925925925924
58,0.18518518518518517
59,0.2962962962962963
60,0.18518518518518517
63,0.2962962962962963
64,0.14814814814814814
66,0.3333333333333333
68,0.1111111111111111
72,0.1111111111111111
76,0.2222222222222222
78,0.1111111111111111
82,0.14814814814814814
85,0.1111111111111111
87,0.14814814814814814
91,0.1111111111111111
103,0.1111111111111111
104,0.14814814814814814
109,0.1111111111111111
112,0.14814814814814814
116,0.1111111111111111
118,0.14814814814814814
120,0.1111111111111111
121,0.14814814814814814
125,0.14814814814814814
126,0.25925925925925924
129,0.18518518518518517
131,0.2222222222222222
137,0.1111111111111111
139,0.1111111111111111
148,0.1111111111111111
154,0.14814814814814814
164,0.14814814814814814
180,0.1111111111111111
183,0.14814814814814814
184,0.1111111111111111
185,0.1111111111111111
186,0.14814814814814814
191,0.1111111111111111
195,0.1111111111111111
196,0.2962962962962963
-
2 6,0.1111111111111111
2 8,0.14814814814814814
2 20,0.1111111111111111
2 23,0.2222222222222222
2 30,0.25925925925925924
2 37,0.1111111111111111
2 51,0.1111111111111111
2 59,0.1111111111111111
2 60,0.1111111111111111
2 63,0.1111111111111111
2 66,0.14814814814814814
2 68,0.1111111111111111
2 118,0.1111111111111111
2 126,0.1111111111111111
2 129,0.1111111111111111
2 196,0.18518518518518517
6 20,0.1111111111111111
6 30,0.1111111111111111
8 23,0.14814814814814814
8 30,0.18518518518518517
8 59,0.14814814814814814
8 66,0.1111111111111111
20 30,0.1111111111111111
20 59,0.1111111111111111
20 91,0.1111111111111111
20 196,0.1111111111111111
23 30,0.2222222222222222
23 59,0.1111111111111111
23 126,0.1111111111111111
24 57,0.1111111111111111
30 47,0.1111111111111111
30 59,0.14814814814814814
30 66,0.1111111111111111
30 87,0.1111111111111111
30 126,0.1111111111111111
30 137,0.1111111111111111
30 148,0.1111111111111111
30 195,0.1111111111111111
30 196,0.1111111111111111
31 66,0.1111111111111111
35 63,0.18518518518518517
35 64,0.14814814814814814
35 66,0.14814814814814814
35 125,0.1111111111111111
35 131,0.1111111111111111
35 184,0.1111111111111111
35 196,0.14814814814814814
37 51,0.1111111111111111
37 60,0.1111111111111111
37 196,0.1111111111111111
39 57,0.1111111111111111
39 58,0.1111111111111111
39 59,0.18518518518518517
39 66,0.14814814814814814
39 72,0.1111111111111111
39 82,0.1111111111111111
39 196,0.1111111111111111
48 55,0.1111111111111111
48 63,0.1111111111111111
48 76,0.1111111111111111
48 126,0.1111111111111111
48 129,0.1111111111111111
48 164,0.1111111111111111
51 60,0.1111111111111111
51 63,0.1111111111111111
55 63,0.1111111111111111
55 76,0.18518518518518517
55 126,0.18518518518518517
55 129,0.14814814814814814
55 131,0.14814814814814814
55 154,0.1111111111111111
55 164,0.1111111111111111
57 58,0.1111111111111111
57 59,0.1111111111111111
57 126,0.1111111111111111
57 131,0.14814814814814814
59 60,0.1111111111111111
59 66,0.1111111111111111
59 72,0.1111111111111111
59 76,0.1111111111111111
59 91,0.1111111111111111
59 131,0.1111111111111111
59 183,0.1111111111111111
59 186,0.14814814814814814
59 196,0.18518518518518517
60 63,0.14814814814814814
60 76,0.1111111111111111
60 129,0.1111111111111111
60 196,0.1111111111111111
63 64,0.1111111111111111
63 66,0.1111111111111111
63 76,0.14814814814814814
63 125,0.1111111111111111
63 126,0.14814814814814814
63 129,0.14814814814814814
63 131,0.1111111111111111
63 139,0.1111111111111111
63 154,0.1111111111111111
66 121,0.1111111111111111
66 185,0.1111111111111111
66 196,0.14814814814814814
76 87,0.1111111111111111
76 126,0.18518518518518517
76 129,0.14814814814814814
76 131,0.14814814814814814
76 154,0.1111111111111111
76 164,0.1111111111111111
76 183,0.1111111111111111
87 137,0.1111111111111111
118 196,0.1111111111111111
121 126,0.1111111111111111
121 185,0.1111111111111111
126 129,0.14814814814814814
126 131,0.18518518518518517
126 154,0.1111111111111111
126 164,0.1111111111111111
126 183,0.1111111111111111
129 131,0.1111111111111111
129 154,0.1111111111111111
129 164,0.1111111111111111
131 164,0.1111111111111111
131 183,0.1111111111111111
-
2 6 20,0.1111111111111111
2 6 30,0.1111111111111111
2 8 23,0.14814814814814814
2 8 30,0.14814814814814814
2 8 59,0.1111111111111111
2 20 30,0.1111111111111111
2 23 30,0.2222222222222222
2 23 59,0.1111111111111111
2 23 126,0.1111111111111111
2 30 59,0.1111111111111111
2 30 126,0.1111111111111111
2 30 196,0.1111111111111111
2 66 196,0.1111111111111111
6 20 30,0.1111111111111111
8 23 30,0.14814814814814814
8 23 59,0.1111111111111111
8 30 59,0.14814814814814814
8 30 66,0.1111111111111111
20 59 91,0.1111111111111111
23 30 59,0.1111111111111111
23 30 126,0.1111111111111111
30 87 137,0.1111111111111111
35 63 64,0.1111111111111111
35 63 66,0.1111111111111111
35 66 196,0.1111111111111111
37 60 196,0.1111111111111111
39 57 58,0.1111111111111111
39 59 72,0.1111111111111111
39 59 196,0.1111111111111111
48 55 76,0.1111111111111111
48 55 126,0.1111111111111111
48 55 129,0.1111111111111111
48 76 126,0.1111111111111111
48 76 129,0.1111111111111111
48 126 129,0.1111111111111111
51 60 63,0.1111111111111111
55 63 76,0.1111111111111111
55 63 126,0.1111111111111111
55 63 129,0.1111111111111111
55 76 126,0.18518518518518517
55 76 129,0.14814814814814814
55 76 131,0.14814814814814814
55 76 154,0.1111111111111111
55 76 164,0.1111111111111111
55 126 129,0.14814814814814814
55 126 131,0.14814814814814814
55 126 154,0.1111111111111111
55 126 164,0.1111111111111111
55 129 131,0.1111111111111111
55 129 164,0.1111111111111111
55 131 164,0.1111111111111111
57 126 131,0.1111111111111111
59 76 183,0.1111111111111111
63 76 126,0.1111111111111111
63 76 129,0.1111111111111111
63 126 129,0.1111111111111111
63 126 131,0.1111111111111111
63 129 154,0.1111111111111111
66 121 185,0.1111111111111111
76 126 129,0.14814814814814814
76 126 131,0.14814814814814814
76 126 154,0.1111111111111111
76 126 164,0.1111111111111111
76 129 131,0.1111111111111111
76 129 164,0.1111111111111111
76 131 164,0.1111111111111111
126 129 131,0.1111111111111111
126 129 164,0.1111111111111111
126 131 164,0.1111111111111111
126 131 183,0.1111111111111111
129 131 164,0.1111111111111111
-
2 6 20 30,0.1111111111111111
2 8 23 30,0.14814814814814814
2 8 23 59,0.1111111111111111
2 8 30 59,0.1111111111111111
2 23 30 59,0.1111111111111111
2 23 30 126,0.1111111111111111
8 23 30 59,0.1111111111111111
48 55 76 126,0.1111111111111111
48 55 76 129,0.1111111111111111
48 55 126 129,0.1111111111111111
48 76 126 129,0.1111111111111111
55 63 76 126,0.1111111111111111
55 63 76 129,0.1111111111111111
55 63 126 129,0.1111111111111111
55 76 126 129,0.14814814814814814
55 76 126 131,0.14814814814814814
55 76 126 154,0.1111111111111111
55 76 126 164,0.1111111111111111
55 76 129 131,0.1111111111111111
55 76 129 164,0.1111111111111111
55 76 131 164,0.1111111111111111
55 126 129 131,0.1111111111111111
55 126 129 164,0.1111111111111111
55 126 131 164,0.1111111111111111
55 129 131 164,0.1111111111111111
63 76 126 129,0.1111111111111111
76 126 129 131,0.1111111111111111
76 126 129 164,0.1111111111111111
76 126 131 164,0.1111111111111111
76 129 131 164,0.1111111111111111
126 129 131 164,0.1111111111111111
-
2 8 23 30 59,0.1111111111111111
48 55 76 126 129,0.1111111111111111
55 63 76 126 129,0.1111111111111111
55 76 126 129 131,0.1111111111111111
55 76 126 129 164,0.1111111111111111
55 76 126 131 164,0.1111111111111111
55 76 129 131 164,0.1111111111111111
55 126 129 131 164,0.1111111111111111
76 126 129 131 164,0.1111111111111111
-
55 76 126 129 131 164,0.1111111111111111
-
